🕘️更新时间,#genre#
广东体育,http://119.123.76.236:8086/hls/42/index.m3u8
广东体育,http://m.061899.xyz/mg/gdty
广东体育,https://www.wmviv.com/iptv/bc2t.php?id=gdty
广东体育,http://27.41.245.32:801/hls/204/index.m3u8
广东体育,https://live.catvod.com/iptv.php?id=gdty01
广东体育,http://net.manyee.net:18888/rtp/239.77.0.112:5146
广东影视,http://k.061899.xyz/k.php?id=gdys
广东影视,https://www.wmviv.com/iptv/bc2t.php?id=gdys
广东影视,http://220.231.188.194:8088/hls/32/index.m3u8
广东影视,http://go.bkpcp.top/mg/gdys
广东影视,http://go.bkpcp.top/mg/gdys
广东影视,http://go.bkpcp.top/mg/gdys
广东影视,http://220.231.188.194:8088/hls/32/index.m3u8
广东影视,http://k.061899.xyz/k.php?id=gdys
广东影视,https://www.wmviv.com/iptv/bc2t.php?id=gdys
广东影视,http://119.123.76.236:8086/hls/46/index.m3u8
广东影视,http://113.106.171.234:8899/rtp/239.21.0.85:3680
广东新闻,http://119.123.76.236:8086/hls/45/index.m3u8
广东民生,http://119.123.76.236:8086/hls/39/index.m3u8
大湾区卫视,http://leidayu.f3322.net:8086/hls/29/index.m3u8
大湾区卫视,http://ymz.stkeyu.top:8303/rtp/239.77.0.215:5146

🌊港·澳·台,#genre#
翡翠台,http://r.jdshipin.com/qrfbg
翡翠台,https://cdn6.101.qzz.io/163189/fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
翡翠台,http://cdn.veryfast.filegear-sg.me/live/fct4k/stream.m3u8
翡翠台,http://j.s.bkpcp.top/js/fct
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3&token=512df05ba47edb46400575c93e179adb7981226d414516400ed1d382cb126adc517715d4ccd3a2276bf3c7b72d52f58905225cf0b1cc461b7888443f
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
翡翠台,http://r.jdshipin.com/qrfbg
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3&token=512df05ba47edb46400575c93e179adb7981226d414516400ed1d382cb126adc517715d4ccd3a2276bf3c7b72d52f58905225cf0b1cc461b7888443f
翡翠台,http://cdn.veryfast.filegear-sg.me/live/fct4k/stream.m3u8
翡翠台,http://j.s.bkpcp.top/js/fct
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3&token=512df05ba47edb46400575c93e179adb7981226d414516400ed1d382cb126adc517715d4ccd3a2276bf3c7b72d52f58905225cf0b1cc461b7888443f
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
翡翠台,http://r.jdshipin.com/qrfbg
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
翡翠台,https://live.catvod.com/iptv.php?id=fct4k01
翡翠台,http://74.91.26.218:82/live/jade.m3u8
翡翠台,https://o11.163189.xyz/stream/tvb/fct4k/
翡翠台,http://aipyou.com:8080/live/yifatv-jade01.m3u8
翡翠台,http://api.kkitv.itv888.vip:8080/streams/91wc8xdtj8/index.m3u8
翡翠台,http://rihou.cc:555/tv/[PL]无线翡4k
TVB翡翠,http://php.jdshipin.com/TVOD/iptv.php?id=fct
TVB翡翠,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
TVB翡翠,http://php.jdshipin.com:8880/smt.php?id=jade_twn
TVB Plus,https://live.catvod.com/iptv.php?id=tvbplus2
TVB Plus,http://beishan008.asuscomm.com:8890/bysid/82.m3u8
TVB Plus,http://146.56.153.245:20121/bysid/82
TVB Plus,http://74.91.26.218:82/live/j2.m3u8
华丽翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
华丽翡翠台,https://live.catvod.com/iptv.php?id=huali02
明珠台,https://live.catvod.com/iptv.php?id=mzt001
明珠台,http://api.kkitv.itv888.vip:8080/streams/qi0oiujn7hh/index.m3u8
明珠台,https://mytv.cdn.loc.cc/o12.php?id=mzt
明珠台,http://146.56.153.245:20121/bysid/2
明珠台,http://60.246.171.122:8892/bysid/2
明珠台,http://grandprix2023.asuscomm.com:8892/bysid/2.m3u8
明珠台,http://bziyunshao.synology.me:8890/bysid/2.m3u8
明珠台,http://beishan008.asuscomm.com:8890/bysid/2.m3u8
凤凰中文,http://r.jdshipin.com/cCCzW
凤凰中文,http://r.jdshipin.com/cCCzW
凤凰中文,http://r.jdshipin.com/cCCzW
凤凰中文,https://cdn6.101.qzz.io/163189/fhzw
凤凰中文,https://live.catvod.com/iptv.php?id=phzw01
凤凰中文,https://cdn.iptv8k.top/dl/jrys.php?id=19&time=20240926215313&ip=111.229.253.40
凤凰资讯,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/1163871
凤凰资讯,https://live.catvod.com/iptv.php?id=phzx01
凤凰资讯,https://cdn6.101.qzz.io/163189/fhzx
凤凰香港,https://live.catvod.com/iptv.php?id=fhhk01
凤凰香港,https://cdn6.101.qzz.io/163189/fhhk
凤凰香港,http://grandprix2023.asuscomm.com:8892/bysid/85
凤凰香港,https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40
